age,job,okok,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
47,services,married,unknown,no,4822.0,yes,no,unknown,21.0,may,154.0,5.0,-1.0,0.0,unknown,no
35,services,married,secondary,no,0.0,yes,no,unknown,21.0,may,190.0,5.0,-1.0,0.0,unknown,no
40,management,single,tertiary,no,1393.0,yes,no,unknown,21.0,may,20.0,8.0,-1.0,0.0,unknown,no
30,blue-collar,married,primary,no,1023.0,yes,no,unknown,21.0,may,168.0,3.0,-1.0,0.0,unknown,no
48,management,married,tertiary,no,4191.0,no,no,unknown,21.0,may,363.0,6.0,-1.0,0.0,unknown,no
39,unemployed,single,secondary,no,2645.0,yes,no,unknown,21.0,may,339.0,3.0,-1.0,0.0,unknown,no
33,blue-collar,married,secondary,no,0.0,yes,no,unknown,21.0,may,521.0,3.0,-1.0,0.0,unknown,yes
38,blue-collar,married,secondary,no,776.0,yes,no,unknown,21.0,may,135.0,2.0,-1.0,0.0,unknown,no
33,blue-collar,married,primary,no,1165.0,yes,no,unknown,21.0,may,420.0,2.0,-1.0,0.0,unknown,no
37,management,married,tertiary,no,412.0,yes,no,unknown,21.0,may,110.0,4.0,-1.0,0.0,unknown,no
57,management,divorced,tertiary,no,461.0,yes,no,unknown,21.0,may,142.0,10.0,-1.0,0.0,unknown,no
36,blue-collar,married,primary,no,-402.0,no,no,unknown,21.0,may,173.0,6.0,-1.0,0.0,unknown,no
37,management,married,tertiary,no,1813.0,yes,no,unknown,21.0,may,291.0,4.0,-1.0,0.0,unknown,no
32,management,single,tertiary,no,1169.0,yes,no,unknown,21.0,may,322.0,2.0,-1.0,0.0,unknown,no
26,entrepreneur,single,secondary,no,0.0,yes,no,unknown,21.0,may,339.0,10.0,-1.0,0.0,unknown,no
33,blue-collar,married,primary,no,511.0,yes,no,unknown,21.0,may,304.0,2.0,-1.0,0.0,unknown,no
46,blue-collar,married,primary,no,328.0,yes,no,unknown,21.0,may,526.0,8.0,-1.0,0.0,unknown,no
27,services,single,secondary,no,259.0,yes,no,unknown,23.0,may,78.0,10.0,-1.0,0.0,unknown,no
52,blue-collar,married,primary,no,126.0,no,no,unknown,23.0,may,93.0,4.0,-1.0,0.0,unknown,no
36,technician,married,secondary,no,5902.0,yes,no,unknown,23.0,may,219.0,4.0,-1.0,0.0,unknown,no
33,management,married,tertiary,no,10.0,yes,no,unknown,23.0,may,72.0,5.0,-1.0,0.0,unknown,no
35,management,single,tertiary,no,3137.0,yes,no,unknown,23.0,may,72.0,3.0,-1.0,0.0,unknown,no
35,admin.,married,secondary,no,2238.0,yes,no,unknown,23.0,may,42.0,3.0,-1.0,0.0,unknown,no
28,self-employed,single,secondary,no,131.0,yes,no,unknown,23.0,may,407.0,14.0,-1.0,0.0,unknown,no
35,blue-collar,single,secondary,no,773.0,yes,no,unknown,23.0,may,136.0,2.0,-1.0,0.0,unknown,no
30,services,single,secondary,no,399.0,yes,yes,unknown,23.0,may,158.0,3.0,-1.0,0.0,unknown,no
52,management,married,secondary,no,173.0,no,no,unknown,23.0,may,48.0,5.0,-1.0,0.0,unknown,no
36,blue-collar,single,secondary,no,690.0,yes,no,unknown,23.0,may,86.0,2.0,-1.0,0.0,unknown,no
39,services,married,primary,no,1601.0,yes,no,unknown,23.0,may,201.0,2.0,-1.0,0.0,unknown,no
39,blue-collar,married,secondary,no,439.0,yes,no,unknown,23.0,may,214.0,3.0,-1.0,0.0,unknown,no
33,management,married,secondary,no,3132.0,yes,no,unknown,23.0,may,350.0,5.0,-1.0,0.0,unknown,no
32,services,single,secondary,no,-408.0,yes,no,unknown,23.0,may,253.0,2.0,-1.0,0.0,unknown,no
29,admin.,married,secondary,no,265.0,yes,no,unknown,23.0,may,329.0,2.0,-1.0,0.0,unknown,no
37,technician,single,secondary,no,363.0,yes,no,unknown,23.0,may,110.0,3.0,-1.0,0.0,unknown,no
43,technician,married,secondary,no,8541.0,yes,no,unknown,23.0,may,259.0,9.0,-1.0,0.0,unknown,no
33,technician,single,secondary,no,486.0,yes,no,unknown,23.0,may,363.0,2.0,-1.0,0.0,unknown,no
33,technician,single,tertiary,no,594.0,yes,yes,unknown,23.0,may,149.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,married,secondary,yes,98.0,no,yes,unknown,23.0,may,174.0,1.0,-1.0,0.0,unknown,no
54,blue-collar,divorced,secondary,no,462.0,yes,no,unknown,23.0,may,260.0,3.0,-1.0,0.0,unknown,no
33,blue-collar,single,secondary,no,372.0,yes,no,unknown,23.0,may,92.0,1.0,-1.0,0.0,unknown,no
33,admin.,single,secondary,no,1221.0,yes,no,unknown,23.0,may,245.0,1.0,-1.0,0.0,unknown,no
38,self-employed,single,tertiary,no,917.0,yes,no,unknown,23.0,may,260.0,1.0,-1.0,0.0,unknown,no
34,management,single,tertiary,no,0.0,yes,no,unknown,23.0,may,346.0,1.0,-1.0,0.0,unknown,no
33,technician,married,secondary,no,884.0,yes,no,unknown,23.0,may,271.0,1.0,-1.0,0.0,unknown,no
32,technician,married,secondary,no,587.0,yes,no,unknown,23.0,may,203.0,1.0,-1.0,0.0,unknown,no
31,self-employed,single,tertiary,no,91.0,no,no,unknown,23.0,may,206.0,1.0,-1.0,0.0,unknown,no
33,entrepreneur,married,primary,no,165.0,yes,no,unknown,23.0,may,218.0,1.0,-1.0,0.0,unknown,no
34,technician,married,secondary,no,456.0,yes,no,unknown,23.0,may,621.0,1.0,-1.0,0.0,unknown,no
35,blue-collar,married,primary,no,994.0,yes,no,unknown,23.0,may,1349.0,8.0,-1.0,0.0,unknown,yes
31,technician,single,tertiary,no,1710.0,yes,no,unknown,23.0,may,385.0,1.0,-1.0,0.0,unknown,no
33,blue-collar,married,secondary,no,1138.0,yes,yes,unknown,23.0,may,509.0,1.0,-1.0,0.0,unknown,no
31,blue-collar,married,secondary,no,360.0,yes,no,unknown,23.0,may,395.0,1.0,-1.0,0.0,unknown,no
32,management,married,tertiary,no,2737.0,yes,yes,unknown,23.0,may,38.0,1.0,-1.0,0.0,unknown,no
36,management,married,tertiary,no,8564.0,yes,no,unknown,23.0,may,125.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,single,secondary,no,435.0,yes,yes,unknown,23.0,may,128.0,1.0,-1.0,0.0,unknown,no
43,technician,single,tertiary,no,4243.0,yes,no,unknown,23.0,may,30.0,10.0,-1.0,0.0,unknown,no
55,blue-collar,married,secondary,no,989.0,yes,yes,unknown,23.0,may,246.0,4.0,-1.0,0.0,unknown,no
31,technician,single,secondary,no,1186.0,yes,no,unknown,23.0,may,136.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,1261.0,yes,no,unknown,23.0,may,132.0,1.0,-1.0,0.0,unknown,no
33,blue-collar,married,secondary,no,25.0,yes,no,unknown,23.0,may,3.0,3.0,-1.0,0.0,unknown,no
31,blue-collar,married,primary,no,206.0,yes,no,unknown,23.0,may,1171.0,1.0,-1.0,0.0,unknown,no
35,technician,single,secondary,no,11423.0,yes,no,unknown,23.0,may,107.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,married,primary,no,184.0,yes,no,unknown,23.0,may,217.0,1.0,-1.0,0.0,unknown,no
35,self-employed,divorced,tertiary,no,1354.0,yes,no,unknown,23.0,may,736.0,2.0,-1.0,0.0,unknown,yes
29,self-employed,married,tertiary,no,751.0,yes,no,unknown,23.0,may,121.0,2.0,-1.0,0.0,unknown,no
36,blue-collar,married,primary,no,711.0,yes,no,unknown,23.0,may,154.0,2.0,-1.0,0.0,unknown,no
37,blue-collar,married,secondary,no,453.0,yes,yes,unknown,23.0,may,98.0,1.0,-1.0,0.0,unknown,no
32,technician,married,tertiary,no,1129.0,yes,no,unknown,23.0,may,189.0,1.0,-1.0,0.0,unknown,no
33,entrepreneur,married,primary,no,237.0,yes,no,unknown,23.0,may,89.0,1.0,-1.0,0.0,unknown,no
34,services,single,secondary,no,1239.0,yes,no,unknown,23.0,may,164.0,1.0,-1.0,0.0,unknown,no
37,technician,married,secondary,no,0.0,yes,no,unknown,23.0,may,412.0,6.0,-1.0,0.0,unknown,no
33,blue-collar,married,primary,no,392.0,yes,no,unknown,23.0,may,302.0,1.0,-1.0,0.0,unknown,no
34,blue-collar,married,primary,no,2490.0,yes,no,unknown,23.0,may,192.0,1.0,-1.0,0.0,unknown,no
37,technician,single,secondary,no,6714.0,yes,no,unknown,23.0,may,90.0,1.0,-1.0,0.0,unknown,no
31,blue-collar,married,secondary,no,873.0,yes,no,unknown,23.0,may,145.0,4.0,-1.0,0.0,unknown,no
34,technician,married,secondary,no,1464.0,yes,no,unknown,23.0,may,350.0,1.0,-1.0,0.0,unknown,no
35,blue-collar,single,primary,no,90.0,yes,no,unknown,23.0,may,203.0,1.0,-1.0,0.0,unknown,no
31,blue-collar,married,secondary,no,714.0,yes,no,unknown,23.0,may,254.0,1.0,-1.0,0.0,unknown,no
33,blue-collar,married,primary,no,463.0,yes,no,unknown,23.0,may,230.0,1.0,-1.0,0.0,unknown,no
40,self-employed,married,secondary,no,1516.0,yes,yes,unknown,23.0,may,373.0,1.0,-1.0,0.0,unknown,no
31,blue-collar,single,secondary,no,509.0,yes,no,unknown,23.0,may,183.0,1.0,-1.0,0.0,unknown,no
30,technician,married,secondary,no,207.0,yes,no,unknown,23.0,may,72.0,2.0,-1.0,0.0,unknown,no
30,management,single,tertiary,no,3967.0,yes,no,unknown,23.0,may,534.0,1.0,-1.0,0.0,unknown,no
37,blue-collar,married,primary,no,3517.0,yes,no,unknown,23.0,may,445.0,1.0,-1.0,0.0,unknown,no
38,services,married,secondary,no,435.0,yes,no,unknown,23.0,may,193.0,2.0,-1.0,0.0,unknown,no
33,blue-collar,married,secondary,no,6227.0,yes,no,unknown,23.0,may,76.0,2.0,-1.0,0.0,unknown,no
34,technician,married,secondary,no,1092.0,no,no,unknown,23.0,may,268.0,1.0,-1.0,0.0,unknown,no
35,services,divorced,secondary,no,394.0,yes,no,unknown,23.0,may,154.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,single,secondary,no,239.0,yes,no,unknown,23.0,may,785.0,1.0,-1.0,0.0,unknown,yes
40,blue-collar,married,primary,yes,-509.0,yes,no,unknown,23.0,may,298.0,1.0,-1.0,0.0,unknown,no
31,services,single,secondary,no,-32.0,yes,no,unknown,23.0,may,157.0,1.0,-1.0,0.0,unknown,no
32,management,single,tertiary,no,11315.0,no,no,unknown,23.0,may,286.0,1.0,-1.0,0.0,unknown,no
31,services,married,secondary,no,1273.0,yes,no,unknown,23.0,may,442.0,1.0,-1.0,0.0,unknown,no
30,services,single,secondary,no,1649.0,yes,no,unknown,23.0,may,206.0,1.0,-1.0,0.0,unknown,no
34,services,single,secondary,no,84.0,yes,no,unknown,23.0,may,299.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,married,secondary,no,278.0,yes,yes,unknown,23.0,may,1073.0,1.0,-1.0,0.0,unknown,yes
32,services,single,secondary,no,2459.0,yes,yes,unknown,23.0,may,162.0,1.0,-1.0,0.0,unknown,no
31,technician,married,secondary,no,4941.0,yes,no,unknown,23.0,may,504.0,1.0,-1.0,0.0,unknown,no
34,blue-collar,divorced,secondary,no,3798.0,yes,no,unknown,23.0,may,488.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,married,primary,no,597.0,yes,no,unknown,23.0,may,190.0,1.0,-1.0,0.0,unknown,no
32,management,single,secondary,no,-32.0,yes,no,unknown,23.0,may,139.0,1.0,-1.0,0.0,unknown,no
37,admin.,married,secondary,no,525.0,yes,no,unknown,23.0,may,425.0,1.0,-1.0,0.0,unknown,no
33,self-employed,married,tertiary,no,416.0,yes,yes,unknown,23.0,may,290.0,1.0,-1.0,0.0,unknown,no
31,admin.,single,secondary,no,680.0,yes,no,unknown,23.0,may,152.0,1.0,-1.0,0.0,unknown,no
37,admin.,divorced,tertiary,no,4303.0,yes,no,unknown,23.0,may,168.0,1.0,-1.0,0.0,unknown,no
32,management,single,tertiary,no,3050.0,yes,no,unknown,23.0,may,298.0,1.0,-1.0,0.0,unknown,no
34,blue-collar,married,secondary,no,750.0,yes,no,unknown,23.0,may,204.0,1.0,-1.0,0.0,unknown,no
34,admin.,single,secondary,no,5547.0,yes,no,unknown,23.0,may,313.0,1.0,-1.0,0.0,unknown,no
35,management,single,tertiary,no,643.0,yes,no,unknown,23.0,may,322.0,1.0,-1.0,0.0,unknown,no
33,technician,divorced,tertiary,no,-386.0,yes,no,unknown,23.0,may,530.0,1.0,-1.0,0.0,unknown,no
31,management,married,tertiary,no,5889.0,yes,no,unknown,23.0,may,237.0,1.0,-1.0,0.0,unknown,no
32,services,married,secondary,no,207.0,yes,no,unknown,23.0,may,360.0,1.0,-1.0,0.0,unknown,no
32,student,single,secondary,no,1883.0,yes,no,unknown,23.0,may,57.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,697.0,yes,no,unknown,23.0,may,700.0,1.0,-1.0,0.0,unknown,no
31,self-employed,single,tertiary,no,14692.0,yes,no,unknown,23.0,may,601.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,married,primary,no,595.0,yes,no,unknown,23.0,may,231.0,1.0,-1.0,0.0,unknown,no
30,management,single,tertiary,no,1243.0,yes,no,unknown,23.0,may,135.0,1.0,-1.0,0.0,unknown,no
41,self-employed,married,tertiary,no,-326.0,yes,yes,unknown,23.0,may,86.0,2.0,-1.0,0.0,unknown,no
33,management,married,tertiary,no,17946.0,yes,no,unknown,23.0,may,256.0,1.0,-1.0,0.0,unknown,no
34,admin.,divorced,secondary,no,2144.0,yes,no,unknown,23.0,may,157.0,1.0,-1.0,0.0,unknown,no
39,management,married,secondary,no,1410.0,yes,no,unknown,23.0,may,55.0,1.0,-1.0,0.0,unknown,no
33,management,married,unknown,no,18347.0,yes,no,unknown,23.0,may,415.0,1.0,-1.0,0.0,unknown,no
33,technician,single,secondary,no,177.0,yes,no,unknown,23.0,may,293.0,1.0,-1.0,0.0,unknown,no
22,blue-collar,single,secondary,no,0.0,yes,no,unknown,23.0,may,816.0,2.0,-1.0,0.0,unknown,no
35,technician,married,secondary,no,291.0,no,no,unknown,23.0,may,100.0,1.0,-1.0,0.0,unknown,no
34,admin.,single,secondary,no,1880.0,yes,no,unknown,23.0,may,297.0,1.0,-1.0,0.0,unknown,no
31,management,married,tertiary,no,7.0,yes,no,unknown,23.0,may,191.0,1.0,-1.0,0.0,unknown,no
39,technician,single,tertiary,no,21.0,yes,no,unknown,23.0,may,58.0,1.0,-1.0,0.0,unknown,no
30,management,single,tertiary,no,136.0,yes,no,unknown,23.0,may,152.0,1.0,-1.0,0.0,unknown,no
36,technician,single,secondary,no,9068.0,yes,no,unknown,23.0,may,98.0,1.0,-1.0,0.0,unknown,no
31,entrepreneur,single,secondary,no,159.0,yes,no,unknown,23.0,may,533.0,1.0,-1.0,0.0,unknown,no
42,services,married,primary,no,2557.0,yes,no,unknown,23.0,may,28.0,3.0,-1.0,0.0,unknown,no
39,technician,married,secondary,no,287.0,yes,no,unknown,23.0,may,63.0,1.0,-1.0,0.0,unknown,no
25,student,single,secondary,no,1765.0,yes,no,unknown,23.0,may,135.0,2.0,-1.0,0.0,unknown,no
34,blue-collar,married,primary,no,571.0,yes,no,unknown,23.0,may,202.0,2.0,-1.0,0.0,unknown,no
31,admin.,single,tertiary,no,0.0,yes,yes,unknown,23.0,may,181.0,1.0,-1.0,0.0,unknown,no
35,technician,married,secondary,no,700.0,yes,no,unknown,23.0,may,240.0,2.0,-1.0,0.0,unknown,no
44,blue-collar,single,unknown,no,0.0,yes,no,unknown,23.0,may,354.0,4.0,-1.0,0.0,unknown,no
28,blue-collar,married,secondary,no,59.0,yes,yes,unknown,23.0,may,293.0,2.0,-1.0,0.0,unknown,no
28,technician,single,tertiary,no,370.0,yes,no,unknown,23.0,may,108.0,5.0,-1.0,0.0,unknown,no
31,entrepreneur,married,tertiary,no,0.0,yes,no,unknown,23.0,may,275.0,2.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,225.0,yes,no,unknown,23.0,may,23.0,1.0,-1.0,0.0,unknown,no
36,admin.,married,secondary,no,-118.0,yes,yes,unknown,23.0,may,263.0,2.0,-1.0,0.0,unknown,no
32,technician,single,tertiary,no,390.0,yes,no,unknown,23.0,may,85.0,1.0,-1.0,0.0,unknown,no
37,management,single,tertiary,no,1379.0,yes,no,unknown,23.0,may,319.0,3.0,-1.0,0.0,unknown,no
36,blue-collar,single,secondary,no,1168.0,yes,no,unknown,23.0,may,242.0,3.0,-1.0,0.0,unknown,no
41,retired,married,secondary,no,287.0,no,no,unknown,23.0,may,236.0,2.0,-1.0,0.0,unknown,no
32,blue-collar,married,secondary,no,2549.0,yes,no,unknown,23.0,may,246.0,3.0,-1.0,0.0,unknown,no
34,admin.,married,secondary,no,79.0,yes,no,unknown,23.0,may,83.0,1.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,0.0,yes,no,unknown,23.0,may,391.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,827.0,yes,no,unknown,23.0,may,230.0,2.0,-1.0,0.0,unknown,no
39,management,married,tertiary,no,12.0,yes,no,unknown,23.0,may,130.0,1.0,-1.0,0.0,unknown,no
36,blue-collar,married,primary,no,973.0,yes,yes,unknown,23.0,may,293.0,1.0,-1.0,0.0,unknown,no
34,housemaid,single,secondary,no,1408.0,yes,no,unknown,23.0,may,245.0,1.0,-1.0,0.0,unknown,no
34,blue-collar,married,secondary,no,2495.0,yes,no,unknown,23.0,may,924.0,1.0,-1.0,0.0,unknown,yes
35,management,married,secondary,no,339.0,yes,no,unknown,23.0,may,317.0,1.0,-1.0,0.0,unknown,no
32,technician,married,secondary,no,0.0,yes,no,unknown,23.0,may,134.0,2.0,-1.0,0.0,unknown,no
36,blue-collar,married,secondary,no,520.0,yes,no,unknown,23.0,may,110.0,2.0,-1.0,0.0,unknown,no
40,services,divorced,secondary,no,5745.0,yes,yes,unknown,23.0,may,37.0,1.0,-1.0,0.0,unknown,no
36,blue-collar,married,secondary,no,222.0,yes,no,unknown,23.0,may,188.0,1.0,-1.0,0.0,unknown,no
33,self-employed,married,tertiary,no,-355.0,yes,no,unknown,23.0,may,911.0,2.0,-1.0,0.0,unknown,no
31,management,divorced,tertiary,no,1804.0,yes,no,unknown,23.0,may,206.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,married,secondary,no,253.0,yes,no,unknown,23.0,may,160.0,2.0,-1.0,0.0,unknown,no
33,blue-collar,married,secondary,no,524.0,yes,no,unknown,23.0,may,156.0,2.0,-1.0,0.0,unknown,no
29,admin.,single,secondary,no,132.0,no,no,unknown,23.0,may,314.0,3.0,-1.0,0.0,unknown,no
36,management,divorced,tertiary,yes,-1.0,yes,yes,unknown,23.0,may,268.0,1.0,-1.0,0.0,unknown,no
47,technician,married,secondary,no,-401.0,yes,no,unknown,23.0,may,78.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,410.0,yes,no,unknown,23.0,may,115.0,2.0,-1.0,0.0,unknown,no
32,technician,married,secondary,no,3155.0,yes,no,unknown,23.0,may,99.0,3.0,-1.0,0.0,unknown,no
50,technician,married,tertiary,no,247.0,no,no,unknown,23.0,may,173.0,1.0,-1.0,0.0,unknown,no
41,management,single,tertiary,no,16.0,no,no,unknown,23.0,may,95.0,1.0,-1.0,0.0,unknown,no
29,housemaid,married,secondary,no,823.0,yes,no,unknown,23.0,may,14.0,2.0,-1.0,0.0,unknown,no
24,admin.,single,tertiary,no,1141.0,yes,no,unknown,23.0,may,230.0,1.0,-1.0,0.0,unknown,no
56,blue-collar,married,primary,no,246.0,yes,no,unknown,23.0,may,438.0,1.0,-1.0,0.0,unknown,no
55,blue-collar,married,unknown,no,-102.0,yes,no,unknown,23.0,may,35.0,1.0,-1.0,0.0,unknown,no
32,management,single,tertiary,no,151.0,no,no,unknown,23.0,may,111.0,2.0,-1.0,0.0,unknown,no
32,technician,single,tertiary,no,1212.0,yes,no,unknown,23.0,may,463.0,2.0,-1.0,0.0,unknown,no
56,retired,married,secondary,no,397.0,yes,no,unknown,23.0,may,252.0,1.0,-1.0,0.0,unknown,no
32,self-employed,married,primary,no,-6.0,no,no,unknown,23.0,may,881.0,2.0,-1.0,0.0,unknown,no
28,blue-collar,single,secondary,no,56.0,yes,no,unknown,23.0,may,66.0,1.0,-1.0,0.0,unknown,no
34,blue-collar,single,secondary,no,1156.0,yes,no,unknown,23.0,may,234.0,2.0,-1.0,0.0,unknown,no
36,blue-collar,married,primary,no,-327.0,yes,yes,unknown,23.0,may,691.0,1.0,-1.0,0.0,unknown,no
26,student,single,tertiary,no,1570.0,yes,no,unknown,23.0,may,81.0,1.0,-1.0,0.0,unknown,no
51,management,divorced,secondary,no,-175.0,yes,yes,unknown,23.0,may,270.0,1.0,-1.0,0.0,unknown,no
43,technician,divorced,secondary,no,353.0,yes,no,unknown,23.0,may,153.0,1.0,-1.0,0.0,unknown,no
42,admin.,single,secondary,no,61.0,yes,no,unknown,23.0,may,65.0,1.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,-1206.0,yes,no,unknown,23.0,may,390.0,1.0,-1.0,0.0,unknown,no
29,blue-collar,single,secondary,no,208.0,yes,no,unknown,23.0,may,249.0,1.0,-1.0,0.0,unknown,no
28,blue-collar,single,secondary,no,38.0,yes,no,unknown,23.0,may,31.0,1.0,-1.0,0.0,unknown,no
52,admin.,divorced,secondary,no,-209.0,yes,yes,unknown,23.0,may,161.0,1.0,-1.0,0.0,unknown,no
44,technician,divorced,unknown,no,759.0,yes,no,unknown,23.0,may,397.0,1.0,-1.0,0.0,unknown,no
38,blue-collar,married,secondary,no,-40.0,yes,no,unknown,23.0,may,227.0,1.0,-1.0,0.0,unknown,no
28,blue-collar,married,primary,no,4.0,yes,no,unknown,23.0,may,7.0,1.0,-1.0,0.0,unknown,no
24,services,married,secondary,no,45.0,yes,yes,unknown,23.0,may,465.0,1.0,-1.0,0.0,unknown,no
29,services,married,secondary,no,-753.0,yes,yes,unknown,23.0,may,98.0,1.0,-1.0,0.0,unknown,no
24,technician,single,secondary,no,820.0,yes,no,unknown,23.0,may,665.0,1.0,-1.0,0.0,unknown,no
32,technician,divorced,tertiary,no,0.0,yes,yes,unknown,23.0,may,80.0,1.0,-1.0,0.0,unknown,no
27,blue-collar,single,secondary,no,672.0,yes,no,unknown,23.0,may,164.0,1.0,-1.0,0.0,unknown,no
41,technician,married,tertiary,no,-762.0,yes,yes,unknown,23.0,may,145.0,1.0,-1.0,0.0,unknown,no
42,management,single,tertiary,no,422.0,yes,no,unknown,23.0,may,25.0,2.0,-1.0,0.0,unknown,no
25,blue-collar,married,secondary,no,51.0,yes,no,unknown,23.0,may,76.0,2.0,-1.0,0.0,unknown,no
36,admin.,married,secondary,no,1601.0,yes,no,unknown,23.0,may,163.0,3.0,-1.0,0.0,unknown,no
36,blue-collar,divorced,secondary,no,2278.0,yes,no,unknown,23.0,may,152.0,2.0,-1.0,0.0,unknown,no
24,services,married,secondary,yes,110.0,yes,no,unknown,23.0,may,27.0,1.0,-1.0,0.0,unknown,no
32,technician,single,tertiary,no,539.0,yes,yes,unknown,23.0,may,281.0,2.0,-1.0,0.0,unknown,no
37,admin.,single,secondary,no,-332.0,yes,no,unknown,23.0,may,284.0,2.0,-1.0,0.0,unknown,no
46,admin.,single,unknown,yes,0.0,no,no,unknown,23.0,may,378.0,2.0,-1.0,0.0,unknown,no
29,admin.,single,secondary,no,468.0,yes,yes,unknown,23.0,may,353.0,1.0,-1.0,0.0,unknown,no
43,unemployed,married,primary,no,240.0,yes,no,unknown,23.0,may,83.0,2.0,-1.0,0.0,unknown,no
30,services,married,secondary,no,2.0,no,yes,unknown,23.0,may,50.0,3.0,-1.0,0.0,unknown,no
33,services,divorced,secondary,yes,339.0,yes,no,unknown,23.0,may,496.0,4.0,-1.0,0.0,unknown,no
46,management,single,secondary,no,295.0,yes,no,unknown,23.0,may,141.0,6.0,-1.0,0.0,unknown,no
54,technician,married,secondary,no,7252.0,no,no,unknown,23.0,may,139.0,2.0,-1.0,0.0,unknown,no
36,technician,married,secondary,no,1109.0,yes,no,unknown,23.0,may,122.0,5.0,-1.0,0.0,unknown,no
40,management,divorced,tertiary,no,-319.0,yes,no,unknown,23.0,may,59.0,3.0,-1.0,0.0,unknown,no
34,technician,married,secondary,no,5553.0,yes,no,unknown,23.0,may,258.0,5.0,-1.0,0.0,unknown,no
30,services,single,secondary,no,187.0,yes,no,unknown,23.0,may,110.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,married,secondary,no,2080.0,yes,no,unknown,23.0,may,466.0,2.0,-1.0,0.0,unknown,no
45,management,married,tertiary,no,-319.0,yes,no,unknown,23.0,may,254.0,1.0,-1.0,0.0,unknown,no
25,blue-collar,single,primary,no,-221.0,yes,no,unknown,23.0,may,250.0,1.0,-1.0,0.0,unknown,no
28,services,married,secondary,no,2114.0,no,yes,unknown,23.0,may,79.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,single,primary,no,4009.0,yes,no,unknown,23.0,may,260.0,4.0,-1.0,0.0,unknown,no
35,admin.,divorced,secondary,no,579.0,yes,no,unknown,23.0,may,250.0,3.0,-1.0,0.0,unknown,no
48,technician,married,secondary,no,3142.0,no,no,unknown,23.0,may,563.0,1.0,-1.0,0.0,unknown,no
35,blue-collar,married,unknown,no,-205.0,yes,no,unknown,23.0,may,147.0,14.0,-1.0,0.0,unknown,no
30,blue-collar,single,secondary,no,79.0,no,no,unknown,23.0,may,125.0,3.0,-1.0,0.0,unknown,no
38,technician,single,secondary,no,-591.0,yes,no,unknown,23.0,may,71.0,1.0,-1.0,0.0,unknown,no
55,technician,married,tertiary,no,440.0,no,no,unknown,23.0,may,556.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,divorced,unknown,yes,-274.0,yes,yes,unknown,23.0,may,456.0,2.0,-1.0,0.0,unknown,no
45,services,married,secondary,no,0.0,yes,yes,unknown,23.0,may,268.0,1.0,-1.0,0.0,unknown,no
35,technician,single,tertiary,no,2043.0,yes,yes,unknown,23.0,may,159.0,2.0,-1.0,0.0,unknown,no
30,blue-collar,married,secondary,no,282.0,yes,yes,unknown,23.0,may,148.0,2.0,-1.0,0.0,unknown,no
31,management,single,tertiary,no,-26.0,yes,yes,unknown,23.0,may,448.0,1.0,-1.0,0.0,unknown,no
46,management,married,tertiary,no,-267.0,no,no,unknown,23.0,may,249.0,3.0,-1.0,0.0,unknown,no
